customer_id,age,gender_male,kids_home,teens_home,household_children,number_complaints,distinct_stores_visited,customer_tenure_years,has_loyalty_card,promotion_purchase_rate,lifetime_total_distinct_products,total_lifetime_spend,avg_spend_per_product,spend_per_tenure_year,typical_hour_sin,typical_hour_cos,latitude,longitude,log1p_spend_groceries,share_spend_groceries,log1p_spend_electronics,share_spend_electronics,log1p_spend_vegetables,share_spend_vegetables,log1p_spend_nonalcohol_drinks,share_spend_nonalcohol_drinks,log1p_spend_alcohol_drinks,share_spend_alcohol_drinks,log1p_spend_meat,share_spend_meat,log1p_spend_fish,share_spend_fish,log1p_spend_hygiene,share_spend_hygiene,log1p_spend_videogames,share_spend_videogames,log1p_spend_petfood,share_spend_petfood
2870,56,0,2,1,3,1,3,9,1,0.0098885079767821,186,21451.0,115.32795698924731,2383.4444444444443,1.0,6.123233995736766e-17,38.75575361846349,-9.09940033450052,9.712932190815069,0.7705468276537224,4.875197323201151,0.0060603235280406505,7.19668657083435,0.062188242972355603,6.361302477572996,0.026945130763134584,4.709530201312334,0.005127966062188243,5.905361848054571,0.017062141625099062,1.791759469228055,0.00023308936646310196,7.528331766707247,0.0866626264509813,4.890349128221754,0.006153559274625892,6.013715156042802,0.019020092303389118
2874,69,1,0,1,1,1,4,10,1,0.2152131270103797,76,22139.0,291.30263157894734,2213.9,0.7071067811865476,-0.7071067811865475,38.76834980384845,-9.106733566238528,9.690541826198364,0.7300691088125029,6.57507584059962,0.03234111748498125,7.354362330421477,0.07055422557477754,5.991464547107982,0.01802249424093229,5.420534999272286,0.010163060662179863,3.6375861597263857,0.0016712588644473554,4.77912349311153,0.005329960702832107,7.698029170272805,0.09950765617236551,5.153291594497779,0.007769095261755274,6.300785794663244,0.024572022223225982
2875,58,1,1,1,2,0,5,12,1,0.3954597500829936,45,13919.0,309.31111111111113,1159.9166666666667,0.258819045102521,-0.9659258262890682,38.75159224117189,-9.154791625203508,9.305286849285137,0.7899274373158991,4.6913478822291435,0.0077591781018751345,5.484796933490655,0.017242618004166967,4.859812404361672,0.009196062935555716,4.465908118654584,0.006178604784826496,6.71174039505618,0.05898412242258783,5.983936280687191,0.028450319706875494,5.883322388488279,0.02572023852288239,5.351858133476067,0.015087290753646095,6.359573868672378,0.041454127451684745
2877,66,1,1,1,2,0,1,14,1,0.1306537002284095,17,7903.0,464.88235294117646,564.5,-1.0,-1.8369701987210297e-16,38.779346826294166,-9.151142102556973,7.747164966520335,0.292800202454764,7.5485559791698735,0.2400354295837024,7.526178913346146,0.23472099202834368,6.008813185442595,0.05137289636846767,5.8998973535824915,0.046058458813108945,3.713572066704308,0.005061369100341643,4.1588830833596715,0.007971656333038087,6.424869023905388,0.07794508414526129,5.135798437050262,0.021384284448943438,5.19295685089021,0.02264962672402885
2878,60,1,1,1,2,0,3,14,1,0.1251730826599121,75,19663.0,262.17333333333335,1404.5,0.9659258262890683,-0.25881904510252063,38.7336595077285,-9.17430980892718,9.470240063415512,0.6594619335808372,7.631916513071252,0.10486700910339215,7.767687277186908,0.1201240909322077,5.966146739123692,0.01978334943803082,5.87493073085203,0.018054213497431724,3.6109179126442243,0.0018308498194578651,5.056245805348308,0.007933682550984082,6.922643891475888,0.05156893658139653,5.135798437050262,0.008594822763566089,5.0369526024136295,0.007781111732695927
2879,67,0,1,1,2,1,3,10,1,0.1153738316715914,70,25166.0,359.51428571428573,2516.6,0.8660254037844387,-0.4999999999999998,38.758722113774425,-9.164456049418332,9.892173792635855,0.785742668679965,6.523562306149512,0.027020583326710642,7.8083230503910555,0.09775093379957085,6.278521424165844,0.021139632837955974,5.7430031878094825,0.012357943256775014,3.4657359027997265,0.0012318207104823969,4.812184355372417,0.004847810538027498,6.621405651764134,0.029802113963283795,5.5134287461649825,0.00981482953190813,5.560681631015528,0.01029166335532067
2880,26,1,1,1,2,1,1,11,1,0.1899031423520387,59,27371.0,463.91525423728814,2488.2727272727275,0.8660254037844387,-0.4999999999999998,38.73435508248588,-9.181601033570146,9.259892150805431,0.383873442694823,9.167537249650874,0.35000548025282235,5.805134968916488,0.012093091227941983,6.842683282238422,0.03419677761134047,7.170119543449628,0.047458989441379565,6.9411900550683745,0.03774067443644733,6.9726062513017535,0.03894633005735998,5.746203190540153,0.011398925870446823,7.605890001053122,0.0733988528004092,5.700443573390687,0.010887435607029337
2881,80,1,1,1,2,3,2,11,1,0.1007816574254406,90,30288.0,336.53333333333336,2753.4545454545455,0.8660254037844387,-0.4999999999999998,38.730079196224736,-9.206326698155138,10.056122798959722,0.7691825145272055,7.6246189861593985,0.06758452192287374,6.7464121285733745,0.02806391970417327,5.700443573390687,0.009838880084521924,6.09807428216624,0.014659270998415214,6.990256500493881,0.03582276809297411,6.898714534329988,0.03268621236133122,4.2626798770413155,0.0023111463285789753,6.135564891081739,0.01522054939249868,6.616065185132817,0.024630216587427364
2882,32,0,1,1,2,0,5,8,1,0.1519943949255829,82,18265.0,222.7439024390244,2283.125,1.2246467991473532e-16,-1.0,38.78837276832527,-9.181442046737082,9.297526733655099,0.5973172734738571,7.179307969504034,0.0717766219545579,7.289610521451167,0.08015329865863674,6.333279628139691,0.03076923076923077,3.9512437185814275,0.00279222556802628,6.274762021241939,0.029017246099096634,3.871201010907891,0.0025732274842595127,7.939515260662406,0.15357240624144539,5.081404364984463,0.008759923350670681,6.054439346269371,0.023268546400218998
2883,81,1,0,0,0,1,2,13,1,0.237177126558886,7,31815.0,4545.0,2447.3076923076924,-1.0,-1.8369701987210297e-16,38.76125546169663,-9.162734318812998,9.556126244582746,0.44413012729844414,9.330077053578517,0.3542668552569543,4.727387818712341,0.0035203520352035203,6.20455776256869,0.015527267012415528,6.894670039433482,0.03099167059563099,6.988413181999592,0.034040546911834044,7.356918242356021,0.04922206506364922,5.030437921392435,0.0047776206192047775,7.551186867296149,0.05978312116925978,4.787491742782046,0.0037403740374037406
2884,73,1,1,1,2,1,6,21,1,0.898904733785679,295,84472.0,286.3457627118644,4022.4761904761904,0.8660254037844387,-0.4999999999999998,38.72676566358372,-9.176323527227812,11.240315896149163,0.9013400890235818,7.9483852851118995,0.033502225589544465,6.19644412779452,0.005800738706316886,6.617402977974478,0.008843166966568804,5.863631175598097,0.0041552230324841365,7.0925737159746784,0.014229567193863056,6.493753839851686,0.007813239890141111,7.325807502595773,0.01797045174732456,5.147494476813453,0.002024339426082015,5.902633333401366,0.004320958424093191
2885,28,1,2,1,3,2,2,7,1,0.8989033739835364,41,14347.0,349.9268292682927,2049.5714285714284,0.9659258262890683,-0.25881904510252063,38.747109249251096,-9.157163493737809,9.316320695513415,0.7748658256081411,6.849066282633458,0.06565832578239353,4.330733340286331,0.005227573708789294,5.666426688112432,0.020073883041750888,6.295266001439646,0.037708231686066775,5.746203190540153,0.021746706628563463,4.912654885736052,0.009409632675820729,6.505784060128229,0.04656025649961665,1.0986122886681098,0.0001394019655677145,5.5909869805108565,0.018610162403289887
2886,50,0,2,1,3,2,4,5,1,0.7616386035816488,135,24826.0,183.8962962962963,4965.2,-0.9659258262890684,0.2588190451025203,38.72181573320739,-9.110663646102244,9.932512231576744,0.8292918714251188,6.267200548541362,0.021187464754692662,6.218600119691729,0.02018045597357609,6.255750041753367,0.020945782647224683,6.338594078203183,0.02275839845323451,6.546785410760524,0.028035124466285345,6.827629234502852,0.03713848384757915,5.545177444479562,0.010271489567389028,3.8066624897703196,0.0017723354547651655,5.3471075307174685,0.008418593410134536
2887,44,1,1,1,2,0,5,17,1,0.0346084965191176,61,38740.0,635.0819672131148,2278.823529411765,-0.7071067811865477,0.7071067811865474,38.72619592534888,-9.117073844413532,10.185654444299798,0.6845379452762003,8.58185670474196,0.13766133195663396,5.8289456176102075,0.008750645327826536,6.431331081933479,0.01600413009808983,6.56244409369372,0.018249870934434694,7.23561914106675,0.035802787816210636,7.418780882750794,0.043004646360351055,7.389563953677635,0.041765616933402167,4.941642422609304,0.003588022715539494,6.023447592961033,0.010635002581311306
2888,59,0,1,0,1,0,3,9,1,1.0,65,14298.0,219.96923076923076,1588.6666666666667,0.8660254037844387,-0.4999999999999998,38.78077430842644,-9.196385669952956,9.329100707697025,0.7875227304518114,6.0844994130751715,0.03063365505665128,6.073044534100405,0.03028395579801371,4.859812404361672,0.008952301021121834,5.1647859739235145,0.012169534200587495,6.246106765481563,0.036019023639669884,5.099866427824199,0.011400195831584838,6.532334292222349,0.04797873828507484,5.41610040220442,0.01566652678696321,5.627621113690637,0.019373338928521472
2890,40,0,6,2,8,1,4,10,1,0.3340525298631215,369,25630.0,69.4579945799458,2563.0,1.2246467991473532e-16,-1.0,38.74817668303916,-9.118824316737737,9.431321587125709,0.4866172454155287,8.661293535389994,0.22528287163480296,5.43372200355424,0.00889582520483808,6.656726524178391,0.030316035895435037,7.700747794511798,0.08618806086617245,7.372118028337787,0.06203667577058135,7.48324441607385,0.06933281310963714,5.365976015021851,0.008310573546625049,5.8916442118257715,0.014085056574326961,5.438079308923196,0.008934841982052282
2892,32,0,1,1,2,3,6,11,1,0.1164027752752431,146,18190.0,124.58904109589041,1653.6363636363637,-0.2588190451025208,-0.9659258262890683,38.78053414391733,-9.207600800446286,9.429234909000977,0.6842221000549753,7.21081845347222,0.07438152831225948,5.869296913133774,0.019406267179769104,5.062595033026967,0.00863111599780099,6.354370040797351,0.03155579989004948,6.872128101338986,0.052996151731720724,6.699500340161678,0.0445849367784497,7.035268599281097,0.06239692138537658,4.727387818712341,0.006157229246838923,5.655991810819852,0.015667949422759758
2893,25,1,0,0,0,0,2,11,1,0.7619829862715224,25,12830.0,513.2,1166.3636363636363,-0.8660254037844386,0.5000000000000001,38.74238134408916,-9.162268507154607,9.165552189186048,0.7452065471551053,6.082218910376446,0.03406079501169135,5.424950017481403,0.017614964925954792,5.209486152841421,0.014185502727981294,6.82001636467413,0.07131722525331255,5.407171771460119,0.01730319563522993,6.2285110035911835,0.039438815276695245,6.082218910376446,0.03406079501169135,4.90527477843843,0.01044427123928293,5.351858133476067,0.01636788776305534
2894,78,0,1,1,2,1,4,12,1,0.4627393677924267,265,26037.0,98.25283018867924,2169.75,-0.4999999999999997,-0.8660254037844388,38.71257601359846,-9.12438289309113,9.885119895177944,0.7541191381495564,7.238496840894365,0.05342397357606483,5.683579767338681,0.011253216576410492,6.837332814685591,0.03575680761992549,6.126869184114185,0.0175519453085993,7.093404625868766,0.04620347966355571,7.074116816197362,0.04532012136574874,4.624972813284271,0.0038790951338479856,5.814130531825066,0.012827898759457695,6.240275845170769,0.01966432384683335
2896,46,0,1,1,2,0,4,12,1,0.1072183408142147,106,13436.0,126.75471698113208,1119.6666666666667,0.49999999999999994,-0.8660254037844387,38.76664069172973,-9.116084024719576,8.664405571096625,0.43108067877344447,7.123672785204607,0.0922893718368562,7.733245646529795,0.16984221494492407,5.945420608606575,0.028356653766001785,4.290459441148391,0.005358737719559393,3.7376696182833684,0.0030515034236379877,4.997212273764115,0.01094075617743376,7.853993087224244,0.19164930038701994,4.007333185232471,0.004019053289669544,6.748759547491679,0.06341172968145281
2897,43,0,1,1,2,2,3,13,1,0.2248328786377557,59,22527.0,381.8135593220339,1732.8461538461538,1.2246467991473532e-16,-1.0,38.78649297794923,-9.18960847657849,9.824714871370732,0.820526479335908,5.673323267171493,0.012873440759976916,7.592870287844818,0.08802770009322147,5.863631175598097,0.01558130243707551,6.423246963533519,0.027300572646157945,4.02535169073515,0.0024415146268921737,4.007333185232471,0.0023971234518577705,5.8998973535824915,0.01615838771252275,5.337538079701318,0.009188973232121454,4.8283137373023015,0.005504505704265992
2899,32,0,1,1,2,1,3,15,1,0.3023358199188443,197,36091.0,183.2030456852792,2406.0666666666666,-1.0,-1.8369701987210297e-16,38.715886309762105,-9.123183246385947,10.208837622641315,0.7520157379956222,7.602900462204755,0.055498600759192045,5.87493073085203,0.009836247263860797,6.45833828334479,0.017649829597406557,6.616065185132817,0.02066997312349339,7.183870715062453,0.03649109196198498,7.513709247839705,0.050760577429276,7.2485040723706105,0.038929372973871605,5.480638923341991,0.006622149566373888,6.0330862217988015,0.011526419328918567
2900,34,0,2,1,3,2,2,8,1,0.2545251725375229,57,10774.0,189.01754385964912,1346.75,0.9659258262890683,-0.25881904510252063,38.74718040425045,-9.156180782351774,8.95040315983296,0.7156116576944496,5.998936561946683,0.03731204752181177,5.318119993844216,0.01884165583812883,4.1588830833596715,0.00584741043252274,6.257667587882639,0.04835715611657695,6.338594078203183,0.052441061815481714,5.288267030694535,0.018284759606459998,6.173786103901937,0.044458882494895116,4.875197323201151,0.012066085019491368,6.22455842927536,0.04677928346018192
2901,77,0,0,1,1,1,3,15,1,0.1736729208088255,88,19798.0,224.97727272727272,1319.8666666666666,-0.4999999999999997,-0.8660254037844388,38.75028512322962,-9.174980855749478,9.502935356288608,0.6767350237397717,5.948034989180646,0.019294878270532376,7.21081845347222,0.0683402363875139,4.543294782270004,0.004697444186281443,5.099866427824199,0.008233154864127689,6.723832440821209,0.04197393676128902,5.762051382780177,0.016011718355389434,6.70808408385307,0.04131730477826043,7.6246189861593985,0.1033942822507324,5.983936280687191,0.020002020406101627
2902,27,0,2,1,3,1,4,0,1,0.0567289842271922,55,23540.0,428.0,23540.0,0.49999999999999994,-0.8660254037844387,38.76467420789425,-9.098733955128724,9.76445534384057,0.7392948173322005,5.777652323222656,0.013678844519966015,7.382124365737512,0.06822429906542056,6.040254711277414,0.01779949022939677,4.927253685157205,0.005819881053525914,4.454347296253507,0.003610875106202209,6.238324625039508,0.021707731520815635,7.803026643632217,0.10395072217502124,5.0689042022202315,0.006711979609175871,6.115892125483034,0.019201359388275278
2903,64,1,0,1,1,0,6,5,1,0.7889305347440115,271,15534.0,57.321033210332104,3106.8,0.8660254037844387,-0.4999999999999998,38.73723471618828,-9.056994994470877,9.294957217696062,0.7005278743401571,6.976348070447749,0.06888116389854512,5.556828061699537,0.01660872923908845,5.855071922202427,0.022402471996910003,3.6635616461296463,0.0024462469421913224,6.870053411798126,0.06192867258915926,7.034387929915503,0.07300115874855156,5.69035945432406,0.018990601261748424,4.204692619390966,0.004248744689069139,6.1779441140506,0.03096433629457963
2904,79,1,1,0,1,1,2,12,1,0.153311259638802,6,19906.0,3317.6666666666665,1658.8333333333333,-0.7071067811865471,-0.7071067811865479,38.79000584620993,-9.093064231118426,9.590556045830896,0.7347031045915804,5.60947179518496,0.013664221842660505,7.403670290012373,0.082437456043404,6.608000625296087,0.03717472118959108,2.3978952727983707,0.0005023610971566361,3.091042453358316,0.001054958304028936,5.480638923341991,0.012006430222043604,7.5443321080536885,0.09489601125288857,4.787491742782046,0.005978097056163971,5.860786223465865,0.017582638400482267
2905,64,1,1,2,3,1,2,17,1,0.2545251725375229,42,43313.0,1031.2619047619048,2547.823529411765,-0.9659258262890683,-0.25881904510252063,38.72696347579959,-9.168095907301732,10.48136416355173,0.8229399949206936,7.524021415206125,0.04273543739754808,6.602587892189336,0.016992588830143374,6.12029741895095,0.01048184147946344,6.47543271670409,0.014960866252626232,6.714170529909472,0.019001223651097823,7.193685818395112,0.030706716228384088,7.002155954403621,0.025350356705838895,5.480638923341991,0.005517973818484058,6.19644412779452,0.011313000715720454
2906,44,0,2,1,3,1,5,11,1,0.2324559098231103,213,20421.0,95.87323943661971,1856.4545454545455,0.258819045102521,-0.9659258262890682,38.74817358914293,-9.174119261753198,9.316680407747508,0.5445864551197297,8.177515823846075,0.1742813770138583,5.777652323222656,0.01576808187649968,6.1903154058531475,0.023847999608246413,6.646390514847729,0.03765731354977719,7.038783541388542,0.05577591694823956,6.678342114654332,0.038881543509132754,7.367708572374371,0.0775182410263944,5.768320995793772,0.015621174281377014,5.796057750765372,0.016061897066745018
2907,26,0,0,1,1,1,5,8,1,1.0,63,20436.0,324.3809523809524,2554.5,-0.2588190451025208,-0.9659258262890683,38.72594490616422,-9.179297336809425,9.799126537211386,0.881630456057937,3.871201010907891,0.002299862986885888,6.07993319509559,0.02133489919749462,5.14166355650266,0.008318653356821295,5.003946305945459,0.00724212174593854,6.180016653652572,0.02358582892934038,5.777652323222656,0.015756508122920336,6.423246963533519,0.03009395184967704,3.1780538303479458,0.0011254648659228812,5.176149732573829,0.008612252887062048
2908,26,0,0,0,0,0,2,6,1,0.0596999052136205,53,16432.0,310.0377358490566,2738.6666666666665,-0.9659258262890684,0.2588190451025203,38.74688688801116,-9.16770175316774,9.062768007509048,0.5250121713729309,8.399085102935908,0.2703261927945472,3.9889840465642745,0.0032254138266796495,5.0106352940962555,0.009067672833495619,7.47477218239787,0.10722979552093476,6.056784013228625,0.02592502434274586,6.163314804034641,0.028846153846153848,4.624972813284271,0.006146543330087634,4.9344739331306915,0.008398247322297955,5.564520407322694,0.015822784810126583
2909,45,0,0,1,1,1,2,12,1,0.1038749160630753,124,19514.0,157.3709677419355,1626.1666666666667,1.2246467991473532e-16,-1.0,38.75673552733589,-9.147124336503923,9.526318313582811,0.7028287383417033,7.293697720601438,0.07533053192579686,6.795705775173514,0.045762017013426255,5.872117789475416,0.018140821973967408,5.117993812416755,0.008506713129035564,6.396929655216146,0.030695910628266886,7.382746449738912,0.08235113252024187,5.929589143389895,0.01921697243005022,5.14166355650266,0.008711694168289433,5.111987788356544,0.008455467869222097
2910,47,0,1,1,2,1,2,12,1,0.805928840115749,195,62108.0,318.5025641025641,5175.666666666667,0.8660254037844387,-0.4999999999999998,38.72720442471628,-9.191991184006714,10.924282433490902,0.8937173955046048,5.455321115357702,0.003751529593611129,5.225746673713202,0.0029786822953564757,6.777646593635117,0.014120564178527726,6.486160788944089,0.010546145424099955,6.955592608396297,0.01687383267855993,6.955592608396297,0.01687383267855993,7.215239978730097,0.02188123913183487,6.569481420414296,0.011463901590777356,6.184148890937483,0.007792876924067753
2911,72,1,0,1,1,1,1,5,1,0.0903718280715647,86,66988.0,778.9302325581396,13397.6,0.9659258262890683,-0.25881904510252063,38.78111500039564,-9.15303395615555,10.718299115460429,0.6743595867916642,9.672185813520455,0.2368931748969965,5.71042701737487,0.0044933420911207975,5.983936280687191,0.005911506538484505,6.810142450115136,0.013524810413805457,6.787844982309579,0.013226249477518362,7.581719640125308,0.029273899802949782,6.476972362889683,0.009688302382516271,6.111467339502679,0.006717621066459664,5.983936280687191,0.005911506538484505
2912,66,1,1,0,1,0,2,19,1,0.2081480078937771,61,14082.0,230.85245901639345,741.1578947368421,0.9659258262890683,-0.25881904510252063,38.73410314381471,-9.146889887365766,9.154087430425385,0.6712114756426644,6.85751406254539,0.06746200823746627,5.783825182329737,0.023008095440988495,5.771441123130016,0.022724044879988636,4.663439094112067,0.007456327226246272,6.763884908562435,0.06142593381621929,6.536691597591305,0.048927709132225536,6.858565034791365,0.06753302087771623,4.51085950651685,0.006391137622496805,5.820082930352362,0.02386024712398807
2913,56,0,1,0,1,1,4,5,1,0.4202490329360901,211,25364.0,120.2085308056872,5072.8,-0.4999999999999997,-0.8660254037844388,38.7503137042632,-9.131261037391912,9.9616621165872,0.8357120328023971,5.918893854273146,0.014627030436839616,6.175867270105761,0.018924459864374705,6.263398262591624,0.020659202018609053,6.259581464064923,0.02058035010250749,6.655440350367647,0.03059454344740577,5.3230099791384085,0.00804289544235925,6.630683385642372,0.02984545024444094,5.043425116919247,0.006071597539820218,5.940171252720432,0.01494243810124586
2914,66,0,1,1,2,1,3,15,1,0.0884781214282109,180,24889.0,138.2722222222222,1659.2666666666667,0.7071067811865476,-0.7071067811865475,38.731085789833095,-9.167656488142354,9.867186572809796,0.7748804692836193,7.293697720601438,0.059062236329302104,6.648984550024776,0.03097754027883804,5.272999558563747,0.007794608059785447,5.017279836814924,0.0060267588091124594,6.26530121273771,0.02109365583189361,6.403574197934815,0.024227570412632085,7.126087273299125,0.04994174133151191,2.3978952727983707,0.0004017839206074973,6.45833828334479,0.025593635742697577
2916,53,1,2,0,2,0,7,13,1,0.2753311709660648,168,30652.0,182.45238095238096,2357.846153846154,-1.0,-1.8369701987210297e-16,38.799480906639296,-9.064797883415938,10.258010181906718,0.9300861281482448,5.1298987149230735,0.0054808821610335375,5.017279836814924,0.004893644786637087,5.645446897643238,0.009200052198877724,4.844187086458591,0.004110661620775153,6.608000625296087,0.02414198094740963,2.302585092994046,0.00029361868719822524,2.6390573296152584,0.00042411588150854755,5.831882477283517,0.011092261516377398,5.755742213586912,0.010276654051937884
2917,24,1,2,1,3,0,5,11,1,0.7673923621227796,248,49264.0,198.6451612903226,4478.545454545455,-0.4999999999999997,-0.8660254037844388,38.7382784550011,-9.140801627820691,10.680470239008306,0.8829368301396557,6.591673732008658,0.014777525170509906,5.327876168789581,0.004161253653783696,6.769641976852503,0.017659954530691784,6.70808408385307,0.016604417018512504,7.108244139731541,0.024784832737901916,6.450470422144176,0.012828840532640468,6.570882962339584,0.014473043195842807,5.6131281063880705,0.005541571938941215,5.730099782973574,0.006231731081519974
2918,52,0,1,1,2,2,1,13,1,0.1091580356066655,74,7673.0,103.6891891891892,590.2307692307693,0.258819045102521,-0.9659258262890682,38.75859792242018,-9.120418783699073,6.576469569048224,0.09344454580998306,7.640123172695364,0.2709500847126287,7.427738840532894,0.21907989052521828,6.077642243349034,0.05669229766714453,6.523562306149512,0.08862244233024892,4.110873864173311,0.00781962726443373,4.795790545596741,0.01563925452886746,7.204892510204673,0.1752899778443894,5.278114659230517,0.02541378860940962,5.8916442118257715,0.047048090707676266
2919,49,1,1,0,1,1,1,12,1,0.2735665677940203,130,26468.0,203.6,2205.6666666666665,-0.25881904510252157,0.9659258262890681,38.74623673748547,-9.15482228317664,8.625688787569537,0.21051836179537556,9.61826910952232,0.5680822124829983,3.7612001156935624,0.0015868218225782076,6.393590753950631,0.022555538763790236,6.807934943699926,0.03415445065739761,7.2115567333138015,0.05115611304216412,6.2422232654551655,0.01938189511863382,5.942799375126701,0.014356959347136164,7.451241684987676,0.06502191325374036,5.857933154483459,0.013185733716185583
2920,40,1,0,0,0,1,3,7,1,0.2093741188962277,128,34841.0,272.1953125,4977.285714285715,-0.7071067811865477,0.7071067811865474,38.75301418689251,-9.154584097399564,9.509184911634074,0.38695789443471773,9.676900579444158,0.4576217674578801,4.762173934797756,0.0033294107517005825,6.648984550024776,0.022129100772078872,7.014814351275545,0.031916420309405585,6.721425700790643,0.023793806147929163,7.204892510204673,0.03860394362963176,4.382026634673881,0.0022674435291753967,6.981934677156389,0.030883154903705405,4.477336814478207,0.002497058063775437
2921,44,0,1,1,2,0,5,18,0,0.4915425176976392,92,11823.0,128.5108695652174,656.8333333333334,-0.8660254037844385,-0.5000000000000004,38.78408784506902,-9.173042033880526,9.056956065076825,0.7254503933011925,4.795790545596741,0.010149708195889368,5.342334251964811,0.017592827539541573,5.278114659230517,0.016493275818320222,5.198497031265826,0.015224562293834053,6.831953565565855,0.07832191491161296,5.652489180268651,0.02402097606360484,6.520621127558696,0.05734585130677493,6.059123195581797,0.036116044997039666,5.43372200355424,0.0192844455721898
2922,49,0,1,1,2,1,2,20,1,0.3131318291813994,108,17573.0,162.71296296296296,878.65,0.49999999999999994,-0.8660254037844387,38.76028072191259,-9.175835704004406,9.383368881858544,0.6764923462129403,7.513163545234075,0.10419393387583224,6.198478716492308,0.027940590678882375,6.198478716492308,0.027940590678882375,4.770684624465665,0.0066579411597336826,6.703188113240863,0.04632106071814716,6.371611847231857,0.03323280031867069,6.56244409369372,0.040232174358390715,5.318119993844216,0.011551812439537927,6.104793232414985,0.02543674955898253
2923,37,0,0,1,1,1,2,10,1,0.0490139057609671,61,6052.0,99.21311475409836,605.2,0.8660254037844387,-0.4999999999999998,38.78481769802578,-9.168754236441483,6.037870919922137,0.0690680766688698,7.340186835320115,0.25446133509583607,7.495541943884256,0.2972571050892267,5.783825182329737,0.053536021150033045,5.8805329864007,0.05898876404494382,4.219507705176107,0.011070720423000661,2.8903717578961645,0.0028089887640449437,6.984716320118266,0.17828816920026438,5.3230099791384085,0.033707865168539325,5.5134287461649825,0.04081295439524124
2925,50,1,1,1,2,1,6,11,1,0.2890005208922556,79,10063.0,127.37974683544304,914.8181818181819,-0.25881904510252157,0.9659258262890681,38.715332162955086,-9.138674499649223,8.570733958344267,0.5240981814568221,6.742880635791903,0.08416973069661135,7.685703061234547,0.2162377024744112,5.831882477283517,0.033787141011626755,5.802118375377063,0.032793401570108315,4.189654742026425,0.00645930636986982,4.110873864173311,0.005962436649110604,6.156978985585555,0.046805127695518235,5.472270673671475,0.023551624763986884,5.575949103146316,0.02613534731193481
2926,40,0,3,1,4,1,2,6,1,0.3545376778933966,56,26315.0,469.9107142857143,4385.833333333333,0.7071067811865476,-0.7071067811865475,38.78588072995574,-9.11677284263982,9.940542460487139,0.7886756602698081,5.986452005284438,0.015086452593577807,7.501634457883413,0.06878206346190385,6.424869023905388,0.02340870226106783,4.189654742026425,0.002470074102223067,4.204692619390966,0.002508075242257268,0.6931471805599453,3.800114003420103e-05,7.77779262633883,0.09067072012160365,3.5263605246161616,0.001254037621128634,5.236441962829949,0.007106213186395592
2927,32,1,1,0,1,0,3,7,1,0.2545251725375229,223,43643.0,195.7085201793722,6234.714285714285,0.49999999999999994,-0.8660254037844387,38.771831932970535,-9.134915012844994,9.623773649733524,0.34642439795614416,10.082177523096034,0.5479000068739546,5.736572297479192,0.007080173223655569,6.192362489474872,0.011181632793346013,6.651571873589727,0.017711889650115713,6.612041034833092,0.017024494191508376,6.459904454377535,0.014618610086382697,6.536691597591305,0.01578718236601517,6.220590170099739,0.011502417340696102,6.154858094016418,0.01076919551818161
2929,70,0,1,1,2,5,5,5,1,0.4131281217525211,158,20444.0,129.39240506329114,4088.8,0.258819045102521,-0.9659258262890682,38.78705377467949,-9.204493910286526,9.599269511444248,0.7216298180395226,7.456454555176209,0.08462140481314812,6.756932389247553,0.0420172177656036,5.272999558563747,0.009489336724711406,6.643789733147672,0.037517119937389945,5.860786223465865,0.01711993738994326,6.39024066706535,0.029103893562903542,6.47543271670409,0.03169634122480924,5.407171771460119,0.010858931715906867,5.7899601708972535,0.015945998826061437
2930,30,0,1,0,1,1,5,8,1,1.0,314,16608.0,52.89171974522293,2076.0,0.258819045102521,-0.9659258262890682,38.7842639554382,-9.229231007180305,9.425854896125902,0.746868978805395,6.5638555265321274,0.04263005780346821,5.834810737062605,0.02053227360308285,6.576469569048224,0.04317196531791907,7.152268856032539,0.07683044315992293,5.723585101952381,0.018364643545279384,5.123963979403259,0.010055394990366088,5.746203190540153,0.01878612716763006,5.627621113690637,0.016678709055876685,4.624972813284271,0.00608140655105973
2932,24,0,2,0,2,1,4,11,1,0.2123121415596787,258,53246.0,206.3798449612403,4840.545454545455,0.7071067811865476,-0.7071067811865475,38.75635181380928,-9.11909129369384,10.708645586157767,0.840250910866544,8.293549515060345,0.0750666716748676,5.402677381872279,0.0041505465199263795,6.541029999189903,0.012996281410810202,6.931471805599453,0.019212710813957857,6.814542897259958,0.01709048567028509,6.608000625296087,0.01389775757803403,5.497168225293202,0.004563723096570635,5.389071729816501,0.00409420425947489,6.137727054086234,0.008676708109529354
2933,61,0,0,1,1,1,1,18,1,0.318131384703198,150,24237.0,161.58,1346.5,0.9659258262890683,-0.25881904510252063,38.72840398641927,-9.143534679561933,9.789086292226152,0.7359409167801295,6.7357800142423265,0.0346990139043611,6.9411900550683745,0.04262078640095721,5.556828061699537,0.010644881792301027,6.96979066990159,0.04385856335355036,6.855408798609928,0.03911375170194331,6.566672429803241,0.02929405454470438,6.952728644624869,0.04311589718199447,5.117993812416755,0.00684903247101539,5.820082930352362,0.013863101869043198
